session_ID,User_ID,User_type,El_kWh,Duration_hours,Start_plugin_hour,month_plugin,weekdays_plugin,temp,wind_spd,clouds,traffic_density,Flex_3_6kW,Flex_7_2kW
2040,Bl2-2,Private,4.35,1.212222222,20,Aug,Saturday,17.3,2.9,93,421.2,5.344,22.266
2041,Bl2-5,Private,3.0,11.11111111,23,Aug,Saturday,17.3,2.9,93,310.8,10.8,21.6
2042,AsO10-2,Private,33.11,10.55333333,1,Sep,Sunday,16.2,3.6,97,185.2,10.8,21.6
2043,Share-30,Shared,19.39,2.995277778,12,Sep,Sunday,16.2,3.6,97,763.0,3.6,7.2
2044,AdO3-3,Private,17.87,5.131666667,14,Sep,Sunday,16.2,3.6,97,983.4,3.6,7.2
2045,Bl2-5,Private,5.76,2.756944444,14,Sep,Sunday,16.2,3.6,97,983.4,3.6,7.2
2046,Bl2-3,Private,12.22,15.98527778,15,Sep,Sunday,16.2,3.6,97,1082.6,3.6,9.96
2047,Share-12,Shared,7.41,1.197222222,15,Sep,Sunday,16.2,3.6,97,1082.6,0.0,2.176
2048,AdO3-2,Private,6.49,18.96027778,16,Sep,Sunday,16.2,3.6,97,1060.2,5.7,16.81
2049,SR2-3,Private,25.64,13.74361111,17,Sep,Sunday,16.2,3.6,97,1059.2,5.665,26.22
2050,AdO1-3,Private,12.73,10.63777778,20,Sep,Sunday,16.2,3.6,97,742.4,10.8,21.6
2051,Share-8,Shared,24.85,11.87055556,21,Sep,Sunday,16.2,3.6,97,496.0,0.0,0.0
2052,Bl2-2,Private,15.52,11.42972222,21,Sep,Sunday,16.2,3.6,97,496.0,10.8,25.72
2053,Bl2-5,Private,3.04,9.388055556,22,Sep,Sunday,16.2,3.6,97,373.0,10.8,39.35
2054,AdO1-1,Private,17.08,11.56388889,23,Sep,Sunday,16.2,3.6,97,166.8,14.18,43.52
2055,Bl2-6,Private,14.49,48.45,9,Sep,Monday,10.6,2.2,88,973.8,8.027,16.054
2056,AdO1-1,Private,10.78,3.080277778,14,Sep,Monday,10.6,2.2,88,1301.2,3.6,7.2
2057,Bl2-1,Private,15.42,4.789166667,15,Sep,Monday,10.6,2.2,88,2044.8,3.6,7.58
2058,Share-30,Shared,20.94,3.04,16,Sep,Monday,10.6,2.2,88,1849.0,0.0,0.0
2059,SR14-1,Private,37.08,7.3275,16,Sep,Monday,10.6,2.2,88,1849.0,3.6,14.4
2060,AdO1-3,Private,8.6,2.421944444,16,Sep,Monday,10.6,2.2,88,1849.0,3.6,14.4
2061,AsO2-1,Private,11.91,14.50611111,16,Sep,Monday,10.6,2.2,88,1849.0,3.6,14.4
2062,SR14-2,Private,38.46,14.54166667,17,Sep,Monday,10.6,2.2,88,1207.0,3.909,16.878
2063,AdO3-2,Private,6.43,15.10055556,19,Sep,Monday,10.6,2.2,88,921.4,5.54,22.04
2064,Bl2-5,Private,2.92,0.824444444,20,Sep,Monday,10.6,2.2,88,805.6,6.33,17.69
2065,AdO1-3,Private,9.19,10.51388889,20,Sep,Monday,10.6,2.2,88,805.6,6.33,17.69
2066,Share-7,Shared,46.64,10.44944444,21,Sep,Monday,10.6,2.2,88,619.6,0.0,0.0
2067,Bl2-5,Private,7.52,8.585555556,22,Sep,Monday,10.6,2.2,88,375.8,10.8,38.87
2068,Share-8,Shared,23.59,9.985277778,23,Sep,Monday,10.6,2.2,88,157.8,0.0,0.0
2069,Share-4,Shared,6.92,4.301111111,10,Sep,Tuesday,8.7,2.2,45,876.8,1.507,0.0
2070,MS22-1,Private,50.49,19.13416667,12,Sep,Tuesday,8.7,2.2,45,925.4,3.6,7.2
2071,AdO3-3,Private,13.81,20.73527778,16,Sep,Tuesday,8.7,2.2,45,1622.8,3.6,13.73
2072,Bl2-3,Private,24.67,39.73583333,16,Sep,Tuesday,8.7,2.2,45,1622.8,3.6,13.73
2073,Bl2-5,Private,3.25,1.358333333,16,Sep,Tuesday,8.7,2.2,45,1622.8,3.6,13.73
2074,AdO1-3,Private,13.85,14.33611111,17,Sep,Tuesday,8.7,2.2,45,1129.0,5.24,7.2
2075,AsO2-1,Private,12.58,14.2325,17,Sep,Tuesday,8.7,2.2,45,1129.0,5.24,7.2
2076,Share-3,Shared,32.14,13.07611111,18,Sep,Tuesday,8.7,2.2,45,1001.6,0.0,0.0
2077,Share-14,Shared,59.23,11.44,20,Sep,Tuesday,8.7,2.2,45,760.4,0.0,0.0
2078,Bl2-2,Private,13.75,10.96527778,21,Sep,Tuesday,8.7,2.2,45,623.4,14.4,46.092
2079,Bl2-5,Private,2.82,0.793333333,21,Sep,Tuesday,8.7,2.2,45,623.4,14.4,46.092
2080,Bl2-7,Private,4.41,8.443888889,22,Sep,Tuesday,8.7,2.2,45,398.2,14.666,43.61
2081,Bl2-5,Private,9.95,8.618888889,22,Sep,Tuesday,8.7,2.2,45,398.2,14.666,43.61
2082,Bl2-4,Private,21.99,11.87222222,23,Sep,Tuesday,8.7,2.2,45,168.4,18.33,55.47
2083,AdO1-1,Private,18.76,7.076388889,7,Sep,Wednesday,9.8,2.4,63,1794.0,26.628,53.256
2084,AdO1-2,Private,7.75,5.0,13,Sep,Wednesday,9.8,2.4,63,1096.6,6.62,14.4
2085,Share-36,Shared,9.05,3.474166667,14,Sep,Wednesday,9.8,2.4,63,1375.4,0.0,0.0
2086,Bl2-5,Private,3.44,5.219166667,16,Sep,Wednesday,9.8,2.4,63,1706.6,7.2,21.6
2087,Share-20,Shared,4.75,1.365,16,Sep,Wednesday,9.8,2.4,63,1706.6,0.25,12.278
2088,SR2-3,Private,18.85,2.929722222,16,Sep,Wednesday,9.8,2.4,63,1706.6,7.2,21.6
2089,AdO1-3,Private,13.8,14.82444444,16,Sep,Wednesday,9.8,2.4,63,1706.6,7.2,21.6
2090,AsO2-1,Private,11.75,12.16277778,18,Sep,Wednesday,9.8,2.4,63,1082.8,9.42,22.44
2091,MS22-1,Private,46.68,11.03666667,19,Sep,Wednesday,9.8,2.4,63,1075.6,7.2,23.844
2092,Share-12,Shared,22.4,10.32472222,20,Sep,Wednesday,9.8,2.4,63,866.6,0.0,0.0
2093,AdO1-2,Private,2.78,18.28666667,20,Sep,Wednesday,9.8,2.4,63,866.6,9.3,30.668
2094,SR2-3,Private,11.92,11.3175,20,Sep,Wednesday,9.8,2.4,63,866.6,9.3,30.668
2095,Bl2-7,Private,5.98,14.47722222,20,Sep,Wednesday,9.8,2.4,63,866.6,9.3,30.668
2096,AdO3-4,Private,26.57,17.32,20,Sep,Wednesday,9.8,2.4,63,866.6,9.3,30.668
2097,Bl2-5,Private,3.06,9.652222222,21,Sep,Wednesday,9.8,2.4,63,632.0,11.269,32.78
2098,Bl2-7,Private,4.37,5.016388889,15,Sep,Thursday,9.0,2.9,96,2103.8,0.0,0.0
2099,Share-5,Shared,21.22,3.161944444,16,Sep,Thursday,9.0,2.9,96,1867.4,0.0,0.0
2100,Bl2-5,Private,7.19,2.319166667,16,Sep,Thursday,9.0,2.9,96,1867.4,0.61,5.59
2101,AdO1-3,Private,15.46,86.84416667,16,Sep,Thursday,9.0,2.9,96,1867.4,0.61,5.59
2102,AsO2-1,Private,10.93,13.35694444,18,Sep,Thursday,9.0,2.9,96,1145.0,4.759,15.038
2103,SR14-1,Private,40.35,13.07083333,18,Sep,Thursday,9.0,2.9,96,1145.0,4.759,15.038
2104,Bl2-2,Private,3.2,0.891388889,19,Sep,Thursday,9.0,2.9,96,974.4,3.6,20.128
2105,SR2-3,Private,0.9,0.139722222,20,Sep,Thursday,9.0,2.9,96,809.8,2.968,19.064
2106,Bl2-1,Private,13.3,11.69805556,21,Sep,Thursday,9.0,2.9,96,638.2,6.59,14.4
2107,Bl2-5,Private,5.81,10.16055556,21,Sep,Thursday,9.0,2.9,96,638.2,6.59,14.4
2108,Bl2-2,Private,9.38,9.178055556,22,Sep,Thursday,9.0,2.9,96,444.2,7.63,21.21
2109,Share-18,Shared,64.38,9.734444444,7,Sep,Friday,8.8,2.7,86,1751.2,0.0,0.0
2110,Share-36,Shared,5.09,3.215555556,10,Sep,Friday,8.8,2.7,86,1032.4,0.0,0.0
2111,Share-4,Shared,4.41,3.072777778,12,Sep,Friday,8.8,2.7,86,1223.8,2.23,14.4
2112,AdO3-3,Private,13.26,3.695277778,13,Sep,Friday,8.8,2.7,86,1336.0,3.6,7.2
2113,AsO6-1,Shared,54.15,8.027777778,15,Sep,Friday,8.8,2.7,86,2198.0,1.222,0.0
2114,Share-30,Shared,17.54,2.856111111,16,Sep,Friday,8.8,2.7,86,1737.8,0.0,1.86
2115,Bl2-5,Private,3.26,0.919722222,16,Sep,Friday,8.8,2.7,86,1737.8,3.6,17.762
2116,Bl2-7,Private,2.11,19.18361111,17,Sep,Friday,8.8,2.7,86,1248.8,3.694,7.646
2117,Bl2-5,Private,7.76,19.48888889,18,Sep,Friday,8.8,2.7,86,987.4,5.27,12.65
2118,UT15-2,Shared,12.07,14.35472222,19,Sep,Friday,8.8,2.7,86,803.6,0.0,0.644
2119,Share-20,Shared,10.81,7.767222222,23,Sep,Friday,8.8,2.7,86,245.4,2.45,7.64
2120,Share-4,Shared,0.58,0.17,11,Sep,Saturday,9.2,1.6,65,1097.8,0.032,0.644
2121,AsO6-1,Shared,8.37,1.231944444,12,Sep,Saturday,9.2,1.6,65,1118.6,0.0,0.0
2122,AsO6-1,Shared,1.0,0.148611111,14,Sep,Saturday,9.2,1.6,65,1154.4,0.0,0.07
2123,Bl2-5,Private,5.85,6.804166667,14,Sep,Saturday,9.2,1.6,65,1154.4,3.6,7.2
2124,Share-15,Shared,18.37,2.883888889,15,Sep,Saturday,9.2,1.6,65,1114.0,0.0,0.0
2125,Bl2-2,Private,1.83,0.5125,15,Sep,Saturday,9.2,1.6,65,1114.0,3.615,10.65
2126,SR14-2,Private,34.33,15.29472222,15,Sep,Saturday,9.2,1.6,65,1114.0,3.615,10.65
2127,Share-18,Shared,17.1,2.873055556,16,Sep,Saturday,9.2,1.6,65,1044.8,0.0,0.0
2128,Bl2-3,Private,21.94,48.20388889,16,Sep,Saturday,9.2,1.6,65,1044.8,5.07,14.4
2129,Bl2-2,Private,9.44,2.611944444,16,Sep,Saturday,9.2,1.6,65,1044.8,5.07,14.4
2130,Share-25,Shared,56.3,16.58333333,17,Sep,Saturday,9.2,1.6,65,983.6,0.0,2.15
2131,Share-20,Shared,2.41,2.381666667,17,Sep,Saturday,9.2,1.6,65,983.6,0.0,2.15
2132,Bl2-2,Private,9.63,17.59888889,19,Sep,Saturday,9.2,1.6,65,620.0,7.2,20.386
2133,Share-20,Shared,13.31,18.15416667,21,Sep,Saturday,9.2,1.6,65,384.0,0.0,0.0
2134,Bl2-5,Private,5.69,12.00805556,22,Sep,Saturday,9.2,1.6,65,295.6,7.13,28.8
2135,AsO6-1,Shared,60.8,11.19,0,Sep,Sunday,9.3,1.6,36,222.4,0.0,7.2
2136,AdO1-1,Private,23.9,21.01972222,1,Sep,Sunday,9.3,1.6,36,186.6,16.97,36.0
2137,Share-30,Shared,12.19,1.904444444,11,Sep,Sunday,9.3,1.6,36,728.0,3.6,12.168
2138,MS22-1,Private,56.52,19.57166667,12,Sep,Sunday,9.3,1.6,36,864.0,14.4,28.8
2139,Bl2-5,Private,2.36,0.8,14,Sep,Sunday,9.3,1.6,36,1016.0,11.32,25.0
2140,AdO3-3,Private,20.28,5.509722222,14,Sep,Sunday,9.3,1.6,36,1016.0,11.32,25.0
2141,AdO3-2,Private,7.76,2.072777778,16,Sep,Sunday,9.3,1.6,36,1115.0,10.8,21.6
2142,Bl2-7,Private,7.09,15.3625,16,Sep,Sunday,9.3,1.6,36,1115.0,10.8,21.6
2143,Bl2-5,Private,2.64,14.23333333,16,Sep,Sunday,9.3,1.6,36,1115.0,10.8,21.6
2144,SR2-3,Private,7.15,1.081944444,17,Sep,Sunday,9.3,1.6,36,1099.6,12.36,40.11
2145,Bl2-1,Private,2.31,0.646111111,18,Sep,Sunday,9.3,1.6,36,987.4,16.386,49.826
2146,AsO2-1,Private,14.93,11.91333333,18,Sep,Sunday,9.3,1.6,36,987.4,16.386,49.826
2147,SR2-3,Private,56.82,12.64388889,19,Sep,Sunday,9.3,1.6,36,981.0,18.0,42.79
2148,Bl2-6,Private,16.2,61.65916667,19,Sep,Sunday,9.3,1.6,36,981.0,18.0,42.79
2149,Bl2-1,Private,0.76,0.215833333,19,Sep,Sunday,9.3,1.6,36,981.0,18.0,42.79
2150,SR14-1,Private,23.5,9.790833333,21,Sep,Sunday,9.3,1.6,36,495.6,18.0,50.11
2151,Bl2-1,Private,17.16,9.8325,21,Sep,Sunday,9.3,1.6,36,495.6,18.0,50.11
2152,Bl2-4,Private,22.44,12.45611111,22,Sep,Sunday,9.3,1.6,36,385.0,16.211,54.022
2153,Share-30,Shared,22.08,3.515833333,8,Sep,Monday,12.1,1.4,33,1451.8,0.0,0.0
2154,Share-3,Shared,5.86,1.125833333,9,Sep,Monday,12.1,1.4,33,983.4,0.0,0.0
2155,Share-3,Shared,14.12,2.150277778,11,Sep,Monday,12.1,1.4,33,1012.8,0.0,3.234
2156,Bl2-5,Private,1.64,0.610277778,16,Sep,Monday,12.1,1.4,33,1680.0,6.511,14.662
2157,AsO2-1,Private,11.47,14.54861111,16,Sep,Monday,12.1,1.4,33,1680.0,6.511,14.662
2158,AdO1-3,Private,14.33,14.50611111,16,Sep,Monday,12.1,1.4,33,1680.0,6.511,14.662
2159,Bl2-2,Private,11.47,13.69083333,18,Sep,Monday,12.1,1.4,33,985.0,3.6,12.0
2160,Share-12,Shared,24.98,13.12916667,18,Sep,Monday,12.1,1.4,33,985.0,0.0,0.0
2161,Bl2-5,Private,12.85,7.651944444,23,Sep,Monday,12.1,1.4,33,181.4,14.4,28.8
2162,UT1-2,Private,15.73,2.309166667,15,Sep,Tuesday,13.9,1.7,73,1985.8,3.6,7.2
2163,Share-4,Shared,6.86,17.97472222,16,Sep,Tuesday,13.9,1.7,73,1638.6,0.0,0.0
2164,Bl2-7,Private,9.2,31.04916667,16,Sep,Tuesday,13.9,1.7,73,1638.6,3.6,7.2
2165,AdO1-3,Private,13.73,14.80166667,16,Sep,Tuesday,13.9,1.7,73,1638.6,3.6,7.2
2166,AsO2-1,Private,11.71,14.40805556,16,Sep,Tuesday,13.9,1.7,73,1638.6,3.6,7.2
2167,Share-8,Shared,19.73,3.705833333,18,Sep,Tuesday,13.9,1.7,73,1034.8,3.52,7.2
2168,Share-3,Shared,8.73,1.664444444,18,Sep,Tuesday,13.9,1.7,73,1034.8,3.52,7.2
2169,Share-36,Shared,9.02,5.165277778,19,Sep,Tuesday,13.9,1.7,73,963.4,3.6,9.39
2170,AdO1-1,Private,22.33,21.12555556,20,Sep,Tuesday,13.9,1.7,73,829.2,12.61,28.8
2171,AdO1-2,Private,6.41,13.0925,20,Sep,Tuesday,13.9,1.7,73,829.2,12.61,28.8
2172,Bl2-5,Private,5.65,10.42583333,21,Sep,Tuesday,13.9,1.7,73,632.0,14.4,39.31
2173,SR14-2,Private,26.48,10.13611111,21,Sep,Tuesday,13.9,1.7,73,632.0,14.4,39.31
2174,Share-4,Shared,3.19,1.785833333,10,Sep,Wednesday,16.0,3.7,85,933.2,0.329,0.658
2175,AdO3-3,Private,8.19,2.286944444,12,Sep,Wednesday,16.0,3.7,85,967.6,7.2,14.4
2176,Share-4,Shared,5.96,1.693611111,14,Sep,Wednesday,16.0,3.7,85,1329.4,0.0,0.0
2177,UT1-2,Private,29.61,17.33305556,14,Sep,Wednesday,16.0,3.7,85,1329.4,7.243,20.426
2178,MS22-1,Private,40.51,15.28972222,15,Sep,Wednesday,16.0,3.7,85,1943.4,7.2,14.4
2179,AdO1-3,Private,12.98,17.51166667,16,Sep,Wednesday,16.0,3.7,85,1502.8,7.2,14.4
2180,Bl2-5,Private,3.04,2.3725,16,Sep,Wednesday,16.0,3.7,85,1502.8,7.2,14.4
2181,Share-20,Shared,10.36,2.990833333,17,Sep,Wednesday,16.0,3.7,85,1113.8,0.0,0.0
2182,AsO2-1,Private,12.88,13.38027778,18,Sep,Wednesday,16.0,3.7,85,977.0,7.2,22.93
2183,Share-7,Shared,71.28,10.46055556,19,Sep,Wednesday,16.0,3.7,85,933.2,0.0,7.2
2184,SR2-3,Private,20.45,12.26222222,19,Sep,Wednesday,16.0,3.7,85,933.2,4.621,23.082
2185,Bl2-5,Private,3.88,9.164166667,21,Sep,Wednesday,16.0,3.7,85,577.2,7.2,34.85
2186,Bl2-2,Private,7.51,9.935555556,22,Sep,Wednesday,16.0,3.7,85,392.2,9.67,44.79
2187,Bl2-1,Private,16.13,8.758333333,23,Sep,Wednesday,16.0,3.7,85,181.4,15.837,52.364
2188,Bl2-7,Private,12.57,6.634166667,0,Sep,Thursday,10.8,2.5,77,58.0,17.39,50.4
2189,Share-4,Shared,0.36,0.119444444,11,Sep,Thursday,10.8,2.5,77,956.0,0.07,0.5
2190,AsO6-1,Shared,11.62,1.712777778,15,Sep,Thursday,10.8,2.5,77,1952.8,0.0,0.0
2191,Bl2-3,Private,9.13,16.34805556,15,Sep,Thursday,10.8,2.5,77,1952.8,0.0,0.0
2192,Bl2-5,Private,3.97,2.672777778,16,Sep,Thursday,10.8,2.5,77,1713.0,0.0,7.2
2193,SR14-2,Private,7.48,1.060277778,16,Sep,Thursday,10.8,2.5,77,1713.0,0.0,7.2
2194,AsO6-1,Shared,8.59,1.293888889,18,Sep,Thursday,10.8,2.5,77,1092.2,0.0,0.0
2195,AsO2-1,Private,11.9,12.94972222,18,Sep,Thursday,10.8,2.5,77,1092.2,4.632,8.074
2196,SR14-1,Private,37.5,12.95027778,18,Sep,Thursday,10.8,2.5,77,1092.2,4.632,8.074
2197,Share-25,Shared,71.6,11.42944444,19,Sep,Thursday,10.8,2.5,77,947.2,0.0,0.726
2198,AdO1-3,Private,15.48,21.11194444,19,Sep,Thursday,10.8,2.5,77,947.2,3.6,7.2
2199,Share-5,Shared,11.7,1.924722222,19,Sep,Thursday,10.8,2.5,77,947.2,0.0,0.726
2200,SR14-2,Private,34.88,11.32777778,20,Sep,Thursday,10.8,2.5,77,776.8,3.6,13.54
2201,Bl2-2,Private,5.62,11.3525,20,Sep,Thursday,10.8,2.5,77,776.8,3.6,13.54
2202,AsO6-1,Shared,69.25,10.62638889,21,Sep,Thursday,10.8,2.5,77,622.4,0.0,2.158
2203,Bl2-7,Private,5.77,15.49583333,21,Sep,Thursday,10.8,2.5,77,622.4,4.42,31.1
2204,Bl2-5,Private,6.54,9.707777778,21,Sep,Thursday,10.8,2.5,77,622.4,4.42,31.1
2205,AdO1-1,Private,14.49,9.071111111,7,Sep,Friday,7.9,4.0,94,1576.6,19.997,39.994
2206,AdO3-3,Private,7.18,2.013333333,8,Sep,Friday,7.9,4.0,94,1296.8,8.333,16.666
2207,AsO10-3,Private,0.09,0.026388889,12,Sep,Friday,7.9,4.0,94,1202.8,9.62,14.592
2208,AsO10-3,Private,0.06,0.014166667,12,Sep,Friday,7.9,4.0,94,1202.8,9.62,14.592
2209,AsO10-3,Private,0.06,0.015277778,12,Sep,Friday,7.9,4.0,94,1202.8,9.62,14.592
2210,AdO1-2,Private,1.22,0.411111111,13,Sep,Friday,7.9,4.0,94,1259.6,7.2,16.14
2211,AdO1-2,Private,7.26,2.619166667,14,Sep,Friday,7.9,4.0,94,1617.6,7.46,14.4
2212,Share-12,Shared,29.63,7.794166667,15,Sep,Friday,7.9,4.0,94,2142.6,0.0,0.0
2213,Bl2-5,Private,2.54,1.836944444,16,Sep,Friday,7.9,4.0,94,1671.2,8.623,23.246
2214,Share-30,Shared,18.41,2.635555556,16,Sep,Friday,7.9,4.0,94,1671.2,0.0,0.0
2215,AsO2-1,Private,14.17,15.99944444,16,Sep,Friday,7.9,4.0,94,1671.2,8.623,23.246
2216,Share-36,Shared,7.3,6.244166667,16,Sep,Friday,7.9,4.0,94,1671.2,0.0,0.0
2217,Bl2-2,Private,7.61,2.115277778,18,Sep,Friday,7.9,4.0,94,963.2,0.0,3.382
2218,AsO10-4,Shared,27.06,12.21361111,20,Sep,Friday,7.9,4.0,94,582.0,3.6,14.4
2219,SR2-3,Private,28.93,12.725,20,Sep,Friday,7.9,4.0,94,582.0,1.615,12.83
2220,Bl2-5,Private,6.22,12.51694444,21,Sep,Friday,7.9,4.0,94,450.8,3.6,7.2
2221,Bl2-4,Private,24.1,14.64861111,21,Sep,Friday,7.9,4.0,94,450.8,3.6,7.2
2222,Bl2-2,Private,20.16,12.55611111,23,Sep,Friday,7.9,4.0,94,244.4,7.2,14.4
2223,AdO3-2,Private,7.58,10.23,23,Sep,Friday,7.9,4.0,94,244.4,7.2,14.4
2224,Bl2-1,Private,18.57,6.5525,8,Sep,Saturday,7.9,3.7,87,298.8,20.218,40.436
2225,Share-4,Shared,6.97,4.657777778,11,Sep,Saturday,7.9,3.7,87,1062.0,0.0,0.0
2226,Bl2-5,Private,4.53,3.356388889,12,Sep,Saturday,7.9,3.7,87,1207.4,0.0,7.2
2227,Bl2-3,Private,14.59,42.47972222,13,Sep,Saturday,7.9,3.7,87,1197.2,2.79,10.83
2228,AdO3-2,Private,8.75,24.49111111,14,Sep,Saturday,7.9,3.7,87,1208.8,5.379,11.658
2229,Bl2-7,Private,14.11,6.933611111,15,Sep,Saturday,7.9,3.7,87,1182.0,3.6,11.1
2230,Bl2-2,Private,2.66,0.743611111,16,Sep,Saturday,7.9,3.7,87,1071.8,0.803,16.006
2231,Share-4,Shared,0.03,0.053611111,17,Sep,Saturday,7.9,3.7,87,1028.8,0.163,0.356
2232,Share-4,Shared,5.4,15.80277778,17,Sep,Saturday,7.9,3.7,87,1028.8,0.163,0.356
2233,AdO1-2,Private,10.92,25.12694444,17,Sep,Saturday,7.9,3.7,87,1028.8,4.714,20.858
2234,Bl2-2,Private,1.52,0.426944444,17,Sep,Saturday,7.9,3.7,87,1028.8,4.714,20.858
2235,Share-28,Shared,8.84,1.286944444,17,Sep,Saturday,7.9,3.7,87,1028.8,0.163,0.356
2236,Bl2-2,Private,5.49,1.529166667,18,Sep,Saturday,7.9,3.7,87,849.4,7.2,21.6
2237,MS22-1,Private,45.93,20.24555556,18,Sep,Saturday,7.9,3.7,87,849.4,7.2,21.6
2238,Bl2-5,Private,8.45,2.626388889,19,Sep,Saturday,7.9,3.7,87,634.0,8.465,27.12
2239,Share-3,Shared,34.65,13.85888889,20,Sep,Saturday,7.9,3.7,87,638.2,3.711,9.362
2240,Share-20,Shared,1.94,0.569722222,20,Sep,Saturday,7.9,3.7,87,638.2,3.711,9.362
2241,Share-20,Shared,15.27,18.70138889,21,Sep,Saturday,7.9,3.7,87,353.2,3.6,7.2
2242,Bl2-5,Private,4.46,11.84166667,22,Sep,Saturday,7.9,3.7,87,299.0,13.201,26.402
2243,Share-6,Shared,31.95,10.97388889,22,Sep,Saturday,7.9,3.7,87,299.0,3.6,7.2
2244,Bl2-7,Private,6.68,17.04166667,23,Sep,Saturday,7.9,3.7,87,312.8,12.16,28.78
2245,Share-28,Shared,5.41,1.533888889,9,Sep,Sunday,9.1,3.2,92,274.4,9.128,18.256
2246,Share-4,Shared,6.7,4.075277778,11,Sep,Sunday,9.1,3.2,92,655.0,3.6,7.2
2247,Share-15,Shared,27.99,4.218611111,11,Sep,Sunday,9.1,3.2,92,655.0,3.6,7.2
2248,SR2-3,Private,14.96,7.073055556,12,Sep,Sunday,9.1,3.2,92,834.4,18.0,36.0
2249,SR2-1,Private,9.29,3.880555556,13,Sep,Sunday,9.1,3.2,92,921.6,18.0,36.0
2250,AdO3-3,Private,24.75,17.41888889,14,Sep,Sunday,9.1,3.2,92,1064.0,17.504,37.12
2251,Bl2-1,Private,12.83,5.135555556,14,Sep,Sunday,9.1,3.2,92,1064.0,17.504,37.12
2252,UT1-2,Private,18.79,17.41083333,15,Sep,Sunday,9.1,3.2,92,1162.0,11.488,42.214
2253,AsO6-1,Shared,70.33,13.07305556,16,Sep,Sunday,9.1,3.2,92,1184.4,0.0,1.214
2254,Share-28,Shared,6.97,1.003888889,16,Sep,Sunday,9.1,3.2,92,1184.4,0.0,1.214
2255,Share-8,Shared,17.1,3.050555556,18,Sep,Sunday,9.1,3.2,92,1012.4,0.0,0.0
2256,UT15-2,Shared,13.48,3.730277778,18,Sep,Sunday,9.1,3.2,92,1012.4,0.0,0.0
2257,Bl2-7,Private,4.46,18.57388889,19,Sep,Sunday,9.1,3.2,92,941.2,10.223,46.44
2258,SR14-1,Private,34.31,11.96194444,19,Sep,Sunday,9.1,3.2,92,941.2,10.223,46.44
2259,Share-28,Shared,5.8,1.203055556,19,Sep,Sunday,9.1,3.2,92,941.2,0.0,0.0
2260,AdO1-3,Private,13.74,11.50111111,19,Sep,Sunday,9.1,3.2,92,941.2,10.223,46.44
2261,Bl2-6,Private,18.51,41.97916667,21,Sep,Sunday,9.1,3.2,92,508.0,13.64,30.3
2262,SR14-2,Private,43.67,10.20194444,21,Sep,Sunday,9.1,3.2,92,508.0,13.64,30.3
2263,Share-28,Shared,27.35,8.767222222,21,Sep,Sunday,9.1,3.2,92,508.0,0.0,9.844
2264,Bl2-5,Private,9.47,9.090833333,23,Sep,Sunday,9.1,3.2,92,170.8,15.48,38.73
2265,AsO6-1,Shared,7.52,2.379166667,5,Sep,Monday,8.3,4.9,86,254.8,1.99,9.406
2266,Bl2-2,Private,4.55,1.266111111,10,Sep,Monday,8.3,4.9,86,962.6,7.2,14.4
2267,Bl2-5,Private,5.57,1.9925,15,Sep,Monday,8.3,4.9,86,2086.6,3.6,14.4
2268,Share-4,Shared,5.59,19.02861111,15,Sep,Monday,8.3,4.9,86,2086.6,0.0,0.0
2269,Share-5,Shared,19.5,3.2875,15,Sep,Monday,8.3,4.9,86,2086.6,0.0,0.0
2270,AdO1-3,Private,7.01,1.987222222,16,Sep,Monday,8.3,4.9,86,1798.2,4.93,8.776
2271,AsO2-1,Private,18.06,14.48916667,16,Sep,Monday,8.3,4.9,86,1798.2,4.93,8.776
2272,Share-25,Shared,10.93,1.604444444,18,Sep,Monday,8.3,4.9,86,1030.0,3.6,10.5
2273,AdO1-3,Private,13.09,11.14388889,20,Sep,Monday,8.3,4.9,86,741.2,3.6,14.4
2274,Bl2-2,Private,19.16,11.34416667,20,Sep,Monday,8.3,4.9,86,741.2,3.6,14.4
2275,SR2-3,Private,18.96,10.19583333,21,Sep,Monday,8.3,4.9,86,597.0,4.56,14.4
2276,Share-25,Shared,44.57,8.656111111,21,Sep,Monday,8.3,4.9,86,597.0,3.6,7.2
2277,Bl2-5,Private,6.52,8.970833333,22,Sep,Monday,8.3,4.9,86,381.4,7.2,20.87
2278,MS22-1,Private,21.26,3.068888889,11,Sep,Tuesday,7.0,3.0,90,955.4,3.6,7.2
2279,Share-4,Shared,3.33,4.385555556,12,Sep,Tuesday,7.0,3.0,90,1011.2,0.0,7.2
2280,Share-30,Shared,24.1,3.419444444,13,Sep,Tuesday,7.0,3.0,90,1107.6,3.03,7.2
2281,Bl2-7,Private,9.84,21.49805556,16,Sep,Tuesday,7.0,3.0,90,1657.8,0.0,0.0
2282,Bl2-3,Private,24.29,15.17111111,16,Sep,Tuesday,7.0,3.0,90,1657.8,0.0,0.0
2283,AdO1-3,Private,15.3,14.59333333,16,Sep,Tuesday,7.0,3.0,90,1657.8,0.0,0.0
2284,Share-6,Shared,25.66,4.232777778,16,Sep,Tuesday,7.0,3.0,90,1657.8,2.228,0.52
2285,SR2-3,Private,14.75,2.194166667,17,Sep,Tuesday,7.0,3.0,90,1201.6,0.0,0.0
2286,Share-28,Shared,14.6,2.105833333,17,Sep,Tuesday,7.0,3.0,90,1201.6,0.0,0.0
2287,Share-5,Shared,25.69,3.868055556,18,Sep,Tuesday,7.0,3.0,90,1041.8,0.0,0.0
